"practice_code","practice_name","postcode","subicb_code","imd_score","imd_decile"
"K84002","DIDCOT HEALTH CENTRE PRACTICE","OX11 7JH","10Q",10.7905490813929,9
"K84003","ISLIP SURGERY","OX5 2TQ","10Q",13.3707397084735,8
"K84004","DONNINGTON MEDICAL PARTNERSHIP","OX4 4DH","10Q",21.4322810140237,6
"K84006","EYNSHAM MEDICAL GROUP","OX29 4QB","10Q",7.22259278554471,10
"K84007","TEMPLE COWLEY HEALTH CENTRE","OX4 2HL","10Q",20.4047150096525,6
"K84008","CHALGROVE & WATLINGTON SURGERIES","OX49 5AF","10Q",9.07755089485459,10
"K84009","HEDENA HEALTH","OX3 9JA","10Q",13.6200859238441,8
"K84010","BAMPTON SURGERY","OX18 2LJ","10Q",8.17735658652218,10
"K84011","SUMMERTOWN HEALTH CENTRE","OX2 7BS","10Q",9.42055091783217,10
"K84012","ELM TREE SURGERY","SN6 8AG","92G",6.24573997917751,10
"K84013","ST. BARTHOLOMEWS MEDICAL CENTRE","OX4 1XB","10Q",16.0439752955368,7
"K84014","MORLAND HOUSE SURGERY","OX33 1YJ","10Q",8.66507065997131,10
"K84015","NETTLEBED SURGERY","RG9 5AJ","10Q",11.3226122401308,9
"K84016","19 BEAUMONT STREET SURGERY","OX1 2NA","10Q",14.519685442402,8
"K84017","WINDRUSH MEDICAL PRACTICE","OX28 6JS","10Q",9.57257748851455,10
"K84019","NEWBURY STREET PRACTICE","OX12 9BN","10Q",8.86083533163265,10
"K84020","SONNING COMMON HEALTH CTR","RG4 9SW","10Q",5.76945818514379,10
"K84021","BANBURY ROAD MEDICAL CENTRE","OX2 7BT","10Q",9.60177734530938,10
"K84023","BERINSFIELD HEALTH CENTRE","OX10 7NE","10Q",15.8073110599078,7
"K84024","WINDRUSH SURGERY","OX16 9SA","10Q",19.9107702469845,6
"K84025","BOTLEY MEDICAL CENTRE","OX2 9JS","10Q",6.53521879422587,10
"K84026","OBSERVATORY MEDICAL PRACTICE","OX2 6NW","10Q",10.1871002853306,9
"K84027","MALTHOUSE SURGERY","OX14 3JY","10Q",9.85257335268505,10
"K84028","BANBURY CROSS HEALTH CENTRE","OX16 9AD","10Q",19.0819910301712,6
"K84030","CHIPPING NORTON HEALTH CENTRE","OX7 5FA","10Q",12.1353215344817,9
"K84031","THE LEYS HEALTH CENTRE","OX4 7EX","10Q",31.4034864498645,3
"K84032","BARTLEMAS SURGERY","OX4 1XD","10Q",19.8836331868367,6
"K84033","CHURCH STREET PRACTICE","OX12 9BN","10Q",9.11783466891607,10
"K84034","CLIFTON HAMPDEN SURGERY","OX14 3EL","10Q",10.8501730711945,9
"K84035","THE BELL SURGERY","RG9 2DR","10Q",7.24664247339078,10
"K84036","MILL STREAM SURGERY","OX10 6RL","10Q",5.55232087650756,10
"K84037","WALLINGFORD MEDICAL PRACTICE","OX10 9DU","10Q",7.91108167031953,10
"K84038","MONTGOMERY HOUSE SURGERY","OX26 6HT","10Q",13.0331202113606,8
"K84041","MARCHAM RD FAMILY HEALTH CENTRE","OX14 1BT","10Q",8.80815795908387,10
"K84042","WOODSTOCK SURGERY","OX20 1UB","10Q",6.65113483146067,10
"K84043","WOODLANDS MEDICAL CENTRE","OX11 0BB","10Q",9.81267111137927,10
"K84044","MANOR SURGERY","OX3 9BP","10Q",13.3677611023622,8
"K84045","GOSFORD HILL MEDICAL CENTRE","OX5 2NS","10Q",10.3286830646273,9
"K84046","WYCHWOOD SURGERY","OX7 6BW","10Q",7.3104000326424,10
"K84047","BURFORD SURGERY","OX18 4LS","10Q",9.63351724646227,10
"K84048","HOLLOW WAY MEDICAL CENTRE","OX4 2NB","10Q",18.9412301622583,6
"K84049","27@NORTHGATE","OX1 3EF","10Q",16.1406721570694,7
"K84050","THE RYCOTE PRACTICE","OX9 3JZ","10Q",7.77521495181846,10
"K84051","WHITE HORSE MEDICAL PRACTICE","SN7 7YU","10Q",9.42669614835949,10
"K84052","BICESTER HEALTH CENTRE","OX26 6AT","10Q",13.1786592880837,8
"K84054","THE ABINGDON SURGERY","OX14 3LB","10Q",9.50357060582567,10
"K84055","DEDDINGTON HEALTH CENTRE","OX15 0TQ","10Q",10.1283670795046,9
"K84056","CROPREDY SURGERY","OX17 1FB","10Q",13.4377407160329,8
"K84058","BLOXHAM SURGERY","OX15 4ES","10Q",9.42424567260139,10
"K84059","HIGHTOWN SURGERY","OX16 9DB","10Q",13.9511981005211,8
"K84060","ST. CLEMENT'S SURGERY","OX4 1JS","10Q",17.2987850330154,7
"K84062","WOODLANDS SURGERY","OX16 3WT","10Q",18.7404740064984,6
"K84063","COWLEY ROAD MEDICAL PRACTICE","OX4 1XD","10Q",19.9293252436282,6
"K84065","SIBFORD SURGERY","OX15 5RQ","10Q",12.0720994605529,9
"K84066","LUTHER STREET MEDICAL PRACTICE","OX1 1UL","10Q",26.514976344086,4
"K84071","GORING & WOODCOTE MEDICAL PRACTICE","RG8 0PR","10Q",5.37648202345189,10
"K84072","NUFFIELD HEALTH CENTRE","OX28 6JQ","10Q",9.71284260493005,10
"K84075","BROADSHIRES HEALTH CENTRE","OX18 1JA","10Q",8.40395019971106,10
"K84078","JERICHO HEALTH CENTRE","OX2 6NW","10Q",14.7866401817264,8
"K84079","LONG FURLONG MEDICAL CENTRE","OX14 1XR","10Q",6.30421933889404,10
"K84080","28@NORTHGATE","OX1 3EF","10Q",13.1075699811094,8
"K84082","THE KEY MEDICAL PRACTICE","OX5 1AP","10Q",10.8660259306998,9
"K84605","KES@NORTHGATE","OX1 3EF","10Q",15.5492672098437,7
"K84610","THE CHARLBURY MEDICAL CENTRE","OX7 3PQ","10Q",7.43081861487724,10
"K84613","ALCHESTER MEDICAL GROUP","OX26 6XX","10Q",10.6054215630348,9
"K84618","COGGES SURGERY","OX28 3FS","10Q",9.16021070056946,10
"K84624","OAK TREE HEALTH CENTRE","OX11 7GD","10Q",7.74232548982844,10
"L81004","PORTISHEAD MEDICAL GROUP","BS20 6AQ","15C",7.54490429943829,10
"L81007","BRIDGE VIEW MEDICAL","BS3 1AS","15C",24.1924721098601,5
"L81008","SHIREHAMPTON GROUP PRACTICE","BS11 9SB","15C",31.7275888104291,3
"L81009","STOCKWOOD MEDICAL CENTRE","BS14 8PT","15C",26.1380148290804,4
"L81010","HOPE HOUSE SURGERY","BA3 3EP","92G",16.2209763698124,7
"L81012","MONTPELIER HEALTH CENTRE","BS6 5PT","15C",30.3521472688579,3
"L81013","FISHPONDS FAMILY PRACTICE","BS16 3TD","15C",25.0622623386484,4
"L81014","FROME VALLEY MEDICAL CENTRE","BS36 2DE","15C",8.47855709004673,10
"L81015","CHARLOTTE KEEL MEDICAL PRACTICE","BS5 0UA","15C",39.3957386114761,2
"L81016","GRAHAM ROAD SURGERY","BS23 1YA","15C",35.140887580098,2
"L81017","WESTBURY ON TRYM PRIMARY CARE CENTRE","BS9 3AA","15C",9.32055761648745,10
"L81018","THORNBURY HEALTH CENTRE - BURNEY","BS35 1DP","15C",9.64124979409342,10
"L81019","CONCORD MEDICAL CENTRE","BS34 6BQ","15C",11.9116604796915,9
"L81020","WIDCOMBE SURGERY","BA2 4JT","92G",11.0246413625304,9
"L81021","WINSCOMBE SURGERY","BS25 1AF","15C",11.6681851592929,9
"L81022","HORFIELD HC","BS7 9RR","15C",26.1121724590538,4
"L81023","EAST TREES HEALTH CENTRE","BS5 6SA","15C",33.3772178785342,2
"L81024","COURTSIDE SURGERY","BS37 4DQ","15C",12.0559197535091,9
"L81025","ST CHADS SURGERY","BA3 2UH","92G",11.6129728889925,9
"L81026","THE DOWNEND HEALTH GROUP","BS16 5SG","15C",13.8844541970668,8
"L81027","BATHEASTON MEDICAL CENTRE","BA1 7NP","92G",7.93173981351386,10
"L81029","THREE SHIRES MEDICAL PRACTICE","BS30 5QQ","15C",9.93430754892824,10
"L81030","HARPTREE SURGERY","BS40 6HF","92G",9.67353374233129,10
"L81031","THE ARMADA FAMILY PRACTICE","BS14 0SU","15C",24.540746048027,5
"L81033","NIGHTINGALE VALLEY PRACTICE","BS4 4HU","15C",22.1989108217095,5
"L81034","TYNTESFIELD MEDICAL GROUP","BS48 2XX","15C",8.14287794859404,10
"L81036","CONISTON MEDICAL PRACTICE","BS34 5TF","15C",19.6392483159829,6
"L81037","PIONEER MEDICAL GROUP","BS10 6SP","15C",33.2997663647399,2
"L81038","AIR BALLOON SURGERY","BS5 7PD","15C",24.1153141782625,5
"L81039","HEART OF BATH","BA2 3HT","92G",11.9066163447358,9
"L81040","CLEVEDON MEDICAL CENTRE","BS21 6DG","15C",11.0827329250186,9
"L81041","HILLVIEW FAMILY PRACTICE","BS13 0JP","15C",59.3826263975606,1
"L81042","KENNEDY WAY SURGERY","BS37 4AA","15C",11.9750390683696,9
"L81044","TUDOR LODGE SURGERY","BS23 4JP","15C",27.5418269027484,4
"L81045","ST. AUGUSTINES SURGERY","BS31 2GN","92G",10.4993263901147,9
"L81046","LEAP VALLEY MEDICAL CENTRE","BS16 6UG","15C",10.3649113495859,9
"L81047","WEST WALK SURGERY","BS37 4AX","15C",11.5234919107392,9
"L81050","CLOSE FARM SURGERY","BS30 5JZ","15C",10.9545723445776,9
"L81051","168 MEDICAL GROUP","BS23 3HQ","15C",29.7547636647579,3
"L81053","THE LENNARD SURGERY","BS13 7JD","15C",27.1571184365434,4
"L81054","GRANGE ROAD SURGERY","BS13 8LD","15C",44.1890296055521,1
"L81055","ORCHARD MEDICAL CENTRE","BS15 8NJ","15C",18.9550623215186,6
"L81058","THE MILTON SURGERY","BS22 8AG","15C",20.1309874797625,6
"L81059","ELM HAYES SURGERY","BS39 7SF","92G",9.86497062059859,10
"L81061","THE WELLSPRING SURGERY","BS5 9QY","15C",35.9562990417136,2
"L81062","FIRECLAY HEALTH","BS5 7PH","15C",24.6355272814225,5
"L81063","KINGSWOOD HEALTH CENTRE","BS15 4EJ","15C",19.3896191372549,6
"L81064","TEMPLE HOUSE PRACTICE","BS31 1AF","92G",13.8472568298969,8
"L81065","COMBE DOWN SURGERY","BA2 5EG","92G",11.0990568317169,9
"L81066","STAFFORD MEDICAL GROUP","BS24 7DX","15C",20.7495041373239,6
"L81067","SOUTHMEAD & HENBURY FAMILY PRACTICE","BS10 6DF","15C",33.9544329082091,2
"L81068","THE PULTENEY PRACTICE","BA2 4BY","92G",10.9728136441754,9
"L81069","ST. MICHAEL'S SURGERY","BA2 1ER","92G",28.0456079691517,4
"L81070","NEWBRIDGE SURGERY","BA1 3PT","92G",9.16247612699951,10
"L81071","FAIRFIELD PARK HEALTH CENTRE","BA1 6EA","92G",10.2454024235593,9
"L81072","CHEW MEDICAL PRACTICE","BS40 8UE","92G",10.0919406686076,10
"L81073","WEST VIEW SURGERY","BS31 1BX","92G",13.8679058355438,8
"L81075","THE OLD SCHOOL SURGERY","BS16 2JD","15C",19.6253194072622,6
"L81077","SEA MILLS SURGERY","BS9 2HL","15C",23.2071898036051,5
"L81078","GLOUCESTER ROAD MEDICAL CENTRE","BS7 8SA","15C",12.7809276720629,9
"L81079","HANHAM HEALTH","BS15 3HY","15C",11.4535921289625,9
"L81081","PEMBROKE ROAD SURGERY","BS8 3EU","15C",10.1136037746111,9
"L81082","BEDMINSTER FAMILY PRACTICE","BS3 4AT","15C",27.2751937202357,4
"L81083","HARTWOOD HEALTHCARE","BS13 0JP","15C",59.0353518471978,1
"L81084","PRIORY SURGERY","BS4 2QJ","15C",24.2538948970457,5
"L81085","HEYWOOD FAMILY PRACTICE","BS20 0DL","15C",10.8152628022226,9
"L81086","MENDIP VALE MEDICAL PRACTICE","BS40 5EL","15C",11.3641673814137,9
"L81087","BEECHWOOD MEDICAL PRACTICE","BS16 3TD","15C",26.8753612886945,4
"L81089","LAWRENCE HILL HEALTH CENTRE","BS2 0AN","15C",42.8134645199762,1
"L81090","THE FAMILY PRACTICE","BS6 6DF","15C",13.022292163046,8
"L81091","WHITELADIES MEDICAL GROUP","BS8 2PU","15C",11.268985770455,9
"L81094","THE MERRYWOOD PRACTICE","BS4 1WH","15C",51.0524168906493,1
"L81095","THE CREST FAMILY PRACTICE","BS4 1WH","15C",46.8661632712883,1
"L81098","GREENWAY COMMUNITY PRACTICE","BS10 6AF","15C",31.093995256754,3
"L81101","SOMERTON HOUSE SURGERY","BA3 2QE","92G",11.554703125,9
"L81103","ST MARY STREET SURGERY","BS35 2AT","15C",10.8582962101837,9
"L81106","STREAMSIDE SURGERY","BS35 1DP","15C",9.72517177687477,10
"L81117","PILNING SURGERY","BS35 4JF","15C",11.7357593304682,9
"L81118","STOKE GIFFORD MEDICAL CENTRE","BS34 8UE","15C",10.9645271850579,9
"L81120","BIRCHWOOD MEDICAL PRACTICE","BS4 4HU","15C",21.9356375027239,5
"L81122","ST. MARY'S SURGERY","BA2 0HX","92G",9.58211837191934,10
"L81123","HILLCREST SURGERY","BA2 8JQ","92G",14.1808192999054,8
"L81125","WELLS ROAD SURGERY","BS4 2DF","15C",20.255331573738,6
"L81127","ALMONDSBURY SURGERY","BS32 4DS","15C",9.87394597402597,10
"L81130","CADBURY HEATH HEALTHCARE","BS30 8HS","15C",12.5184233830846,9
"L81131","FALLODON WAY MEDICAL CENTRE","BS9 4HT","15C",7.49601519286754,10
"L81132","WESTFIELD SURGERY","BA3 3UJ","92G",13.5518082458187,8
"L81133","STUDENT HEALTH SERVICE","BS6 6AU","15C",15.4893661599778,7
"L81600","HARBOURSIDE FAMILY PRACTICE","BS20 7QA","15C",6.9722143002441,10
"L81617","UNIVERSITY MEDICAL CENTRE","BA2 7AY","92G",8.82732781101396,10
"L81622",NA,"Unknown","UNK",12.915275854791,8
"L81632","EMERSONS GREEN MEDICAL CENTRE","BS16 7AL","15C",8.42363286441702,10
"L81642","WELLINGTON ROAD SURGERY","BS37 5UY","15C",10.1057872447693,10
"L81643","THE CEDARS SURGERY","BS22 6AJ","15C",18.8594796609097,6
"L81644","RUSH HILL SURGERY","BA2 2QH","92G",12.4600827617741,9
"L81649","BRADLEY STOKE SURGERY","BS32 9DS","15C",7.66340516335895,10
"L81655",NA,"Unknown","UNK",13.715,8
"L81669","MONKS PARK SURGERY","BS7 0UE","15C",23.0160977433914,5
"L81670","HORIZON HEALTH CENTRE","BS23 3SJ","15C",55.3826056413942,1
"L82001","LANDER MEDICAL PRACTICE","TR1 2JA","11N",18.4236103812404,6
"L82003","PORT ISAAC SURGERY","PL29 3TR","11N",19.2157816677997,6
"L82004","WADEBRIDGE & CAMEL ESTUARY PRACTICE","PL27 7BS","11N",17.9782923766816,7
"L82006","PENRYN SURGERY","TR10 8HX","11N",17.7438468324366,7
"L82007","MEDICAL CENTRE CAMELFORD (DR NASH)","PL32 9YT","11N",26.2493136060342,4
"L82008","STRATTON MEDICAL CENTRE","EX23 9BP","11N",22.6854689047881,5
"L82009",NA,"Unknown","UNK",27.4564623099055,4
"L82010","BOSVENA HEALTH","PL31 2JJ","11N",27.8785491067461,4
"L82011","BRANNEL SURGERY","PL26 7RL","11N",27.0289377517393,4
"L82012","TAMAR VALLEY HEALTH","PL17 7AW","11N",20.5418294152745,6
"L82013","PERRANPORTH SURGERY","TR6 0PS","11N",21.1825439180538,6
"L82015","CHACEWATER HEALTH CENTRE","TR4 8QS","11N",19.3249130988381,6
"L82016","OAK TREE SURGERY","PL14 3XA","11N",24.725664841117,4
"L82017","ST MARY'S HEALTH CENTRE","TR21 0HE","11N",12.0698868330465,9
"L82018","HELSTON MEDICAL CENTRE","TR13 8AU","11N",19.6136499241165,6
"L82022","OLD BRIDGE SURGERY","PL13 1HA","11N",25.6919785561115,4
"L82023","PETROC GROUP PRACTICE","TR9 6RR","11N",21.1480645709929,6
"L82025","MEVAGISSEY SURGERY","PL26 6UE","11N",20.6275690927218,6
"L82026","MIDDLEWAY SURGERY","PL24 2JL","11N",23.4262152302782,5
"L82028","THREE SPIRES MEDICAL PRACTICE","TR1 2JA","11N",19.1251075403202,6
"L82029","NARROWCLIFF SURGERY","TR7 2QF","11N",22.0370155787813,5
"L82030","LAUNCESTON MEDICAL CENTRE","PL15 9HH","11N",24.0514191095495,5
"L82035","FOWEY RIVER PRACTICE","PL23 1DT","11N",18.7358973567194,6
"L82036","BODRIGGY HEALTH CENTRE","TR27 4PB","11N",24.4065657387221,5
"L82038","ATLANTIC MEDICAL GROUP","TR18 3DX","11N",28.6707315636736,3
"L82039","LOSTWITHIEL SURGERY","PL22 0EF","11N",20.6118176470588,6
"L82041","CARN TO COAST HEALTH CENTRES","TR15 3DU","11N",31.3218098807716,3
"L82042","LEATSIDE HEALTH CENTRE","TR15 1AU","11N",27.2479118417918,4
"L82043","QUAY LANE SURGERY","PL12 5LH","11N",20.6184854753521,6
"L82044","VEOR SURGERY","TR14 8SN","11N",34.7650984455959,2
"L82045","PROBUS SURGERY","TR2 4JZ","11N",18.1736564570436,7
"L82046","SALTASH HEALTH CENTRE","PL12 6DL","11N",16.2194590744467,7
"L82047","MARAZION SURGERY","TR17 0HW","11N",24.4816199916236,5
"L82048","ROSELAND SURGERIES","TR2 5EE","11N",19.4143294331773,6
"L82049","FALMOUTH HEALTH CENTRE","TR11 2LH","11N",19.9152606342678,6
"L82050","ROSEDEAN SURGERY","PL14 4AQ","11N",26.9960419653059,4
"L82051","CLAYS PRACTICE","PL26 8JF","11N",31.3262475344425,3
"L82052","TRESCOBEAS SURGERY","TR11 2UN","11N",17.9792887493072,7
"L82054","ST. AGNES SURGERY","TR5 0TN","11N",19.1037528312901,6
"L82056","THE MULLION & CONSTANTINE GROUP PRACTICE","TR12 7DQ","11N",20.0189840574419,6
"L82057","ST KEVERNE HEALTH CENTRE","TR12 6PB","11N",22.3052598639456,5
"L82058","BOTTREAUX SURGERY","PL35 0BG","11N",24.8114456748851,4
"L82059","MENEAGE STREET SURGERY","TR13 8RF","11N",18.5431068932656,6
"L82061","CARNON DOWNS SURGERY","TR3 6JD","11N",14.8907829252151,8
"L82066","PORT VIEW SURGERY","PL12 4BU","11N",16.5561486366331,7
"L82068","PRAZE-AN-BEEBLE SURGERY","TR14 0LB","11N",24.8627955099423,4
"L82070","SUNNYSIDE SURGERY","TR18 3DX","11N",30.4189437469428,3
"L82618","MEDICAL CENTRE CAMELFORD (DR GARROD)","PL32 9YT","11N",26.3598720125786,4
"L82620","HARRIS MEMORIAL SURGERY","TR16 4RX","11N",26.0571184784505,4
"L82622","WESTOVER SURGERY","TR11 4QJ","11N",16.3020181378476,7
"L83002","HONITON SURGERY","EX14 2NY","15N",14.7754121487369,8
"L83003","QUEEN'S MEDICAL CENTRE","EX32 8HY","15N",23.7206002676549,5
"L83004","KINGSTEIGNTON MEDICAL PRACTICE","TQ12 3HN","15N",15.6839006819374,7
"L83005","BARTON SURGERY","EX7 9QH","15N",20.7060155017677,6
"L83006","MAYFLOWER MEDICAL GROUP","PL5 1PL","15N",30.7735563542656,3
"L83007","SEATON & COLYTON MEDICAL PRACTICE","EX12 2DU","15N",12.0800913688082,9
"L83008","PATHFIELDS MEDICAL GROUP","PL5 3BP","15N",28.4133105294149,4
"L83010","ASHBURTON SURGERY","TQ13 7AP","15N",17.3487835754521,7
"L83011","BUDLEIGH SALTERTON MEDICAL PRACTICE","EX9 6LS","15N",10.8066911398411,9
"L83012","BRADWORTHY SURGERY","EX22 7SY","15N",23.2331363789049,5
"L83013","BRUNEL MEDICAL PRACTICE","TQ1 3SL","15N",27.3925663760897,4
"L83014","MAYFIELD MEDICAL CENTRE","TQ4 5LA","15N",24.0847675037877,5
"L83015","OAKSIDE SURGERY","PL5 3PY","15N",37.2375626666667,2
"L83016","ST THOMAS MEDICAL GROUP","EX4 1HJ","15N",14.8305812462624,8
"L83018","BEAUMONT VILLA SURGERY","PL4 9BL","15N",28.4972080056552,4
"L83019","ELM SURGERY","PL6 8UF","15N",23.1344395465995,5
"L83020","AXMINSTER MEDICAL PRACTICE","EX13 5AG","15N",16.5680431375717,7
"L83021","DEAN CROSS SURGERY","PL9 9DL","15N",12.6563049985327,9
"L83023","MID DEVON MEDICAL PRACTICE","EX16 8EZ","15N",21.2205170758723,6
"L83024","BARNFIELD HILL SURGERY","EX1 1SR","15N",17.8880223306894,7
"L83025","WALLINGBROOK HEALTH CENTRE","EX18 7DL","15N",22.700606259606,5
"L83026","TORRINGTON HEALTH CENTRE","EX38 8EL","15N",19.3744341323106,6
"L83027","CROFT HALL MEDICAL PRACTICE","TQ2 5UA","15N",40.6646271956762,1
"L83028","ST NEOTS SURGERY","PL2 3HY","15N",33.9545031164955,2
"L83029","SOUTHOVER MEDICAL PRACTICE","TQ1 3HD","15N",33.7199081114551,2
"L83030","NORTH ROAD WEST MED.CTR.","PL1 5BZ","15N",40.713043071161,1
"L83031","KINGSKERSWELL & IPPLEPEN MED PRACTICE","TQ12 5DJ","15N",12.0469869535165,9
"L83034","ALBANY SURGERY","TQ12 1GJ","15N",18.3905496985022,6
"L83035","LITCHDON MEDICAL CENTRE","EX32 9LL","15N",19.2632151411728,6
"L83036","TOPSHAM SURGERY","EX3 0EN","15N",12.8036714715246,9
"L83038","TAVYSIDE HEALTH CENTRE","PL19 9FD","15N",18.2195474886197,7
"L83039","SOUTHWAY SURGERY","PL6 6DX","15N",28.126969808789,4
"L83040","PINHOE SURGERY","EX1 3SY","15N",13.2089750983851,8
"L83041","WESTBANK PRACTICE","EX6 8DF","15N",12.1617170102525,9
"L83042","ST LEONARDS PRACTICE","EX1 1SB","15N",17.2827175851327,7
"L83043","LEATSIDE SURGERY","TQ9 5JA","15N",17.5663883051622,7
"L83044","BLACKDOWN PRACTICE","EX15 3SF","15N",15.1055582153152,8
"L83045","BOVEY TRACEY & CHUDLEIGH PRACTICE","TQ13 9QP","15N",12.23728331186,9
"L83046","DEVON SQUARE SURGERY","TQ12 2HH","15N",17.5022349542085,7
"L83048","ROBOROUGH SURGERY","PL6 6PH","15N",17.6833766416924,7
"L83049","MORETONHAMPSTEAD HEALTH CENTRE","TQ13 8LW","15N",14.6416501809409,8
"L83050","NORTHAM SURGERY","EX39 1AZ","15N",21.2041985849057,6
"L83051","CRICKETFIELD SURGERY","TQ12 2AS","15N",17.5681480589539,7
"L83052","CASTLE PLACE PRACTICE","EX16 6NP","15N",19.2420398894714,6
"L83053","ROLLE MEDICAL PARTNERSHIP","EX8 2JF","15N",14.2080071830871,8
"L83054","TOWNSEND HOUSE MEDICAL CENTRE","EX12 2RY","15N",12.5713807363462,9
"L83055","COMPASS HOUSE MEDICAL CENTRES","TQ5 9TF","15N",20.758333995178,6
"L83056","CLAREMONT MEDICAL PRACTICE","EX8 2JF","15N",13.6156470380195,8
"L83057","FREMINGTON MEDICAL CENTRE","EX31 2PG","15N",13.2748507363673,8
"L83058","SOUTHERNHAY HOUSE SURGERY","EX1 1RX","15N",20.0389483770511,6
"L83059","NORTON BROOK MEDICAL CENTRE","TQ7 1AE","15N",16.09989151681,7
"L83064","CHURCH VIEW SURGERY","PL9 9BN","15N",12.2437579567155,9
"L83066","MOUNT PLEASANT HEALTH CENTRE","EX4 7BW","15N",15.6931586049772,7
"L83067","SID VALLEY PRACTICE","EX10 9YA","15N",10.0747402848845,10
"L83068","LYNTON HEALTH CENTRE","EX35 6HA","15N",25.3777468508736,4
"L83069","RUBY COUNTRY MEDICAL GROUP","EX22 6GH","15N",26.745512477777,4
"L83070","BUCKFASTLEIGH MEDICAL CENTRE","TQ11 0DE","15N",20.0227395491803,6
"L83071","STOKE SURGERY","PL3 4DP","15N",35.8792822631118,2
"L83072","FRIARY HOUSE SURGERY","PL4 9BH","15N",29.6872461881103,3
"L83073","BRANNAM MEDICAL CENTRE","EX32 8GP","15N",21.8542242106401,5
"L83075","SOUTH BRENT HEALTH CENTRE","TQ10 9HT","15N",15.6386868112948,7
"L83076","WYCLIFFE SURGERY","PL4 0BZ","15N",28.7744942746087,3
"L83077","HEAVITREE PRACTICE","EX1 2RX","15N",14.5248371414064,8
"L83079","IDE LANE SURGERY","EX2 8UP","15N",12.9883827946042,8
"L83081","YEALM MEDICAL CENTRE","PL8 2EA","15N",10.5077557063541,9
"L83082","CHAGFORD HEALTH CENTRE","TQ13 8BW","15N",16.3813201782304,7
"L83083","BIDEFORD MEDICAL CENTRE","EX39 3AF","15N",22.9993192971246,5
"L83084","SOUTH LAWN MEDICAL PRACTICE","EX1 2RX","15N",16.361957886578,7
"L83085","AMICUS HEALTH","EX16 6NJ","15N",20.045742573683,6
"L83086","MODBURY HEALTH CENTRE","PL21 0QL","15N",13.1430683139535,8
"L83087","OKEHAMPTON MEDICAL CENTRE","EX20 1AY","15N",19.9646560683761,6
"L83088","REDFERN HEALTH CENTRE","TQ8 8DJ","15N",13.8691298753518,8
"L83089","KNOWLE HOUSE SURGERY","PL5 3JB","15N",20.4580617153229,6
"L83092","COLLEGE SURGERY PARTNERSHIP","EX15 1FE","15N",12.7941415730337,9
"L83094","DARTMOUTH MEDICAL PRACTICE","TQ6 9RT","15N",15.4310861226025,7
"L83095","COLERIDGE MEDICAL CENTRE","EX11 1EQ","15N",9.37257100238664,10
"L83096","COMBE COASTAL PRACTICE","EX34 8EG","15N",26.619613085015,4
"L83097","CAEN MEDICAL CENTRE","EX33 1LR","15N",10.679292201149,9
"L83098","CHERITON BISHOP SURGERY","EX6 6JA","15N",14.9717474900549,8
"L83099","ISCA MEDICAL PRACTICE","EX1 2DW","15N",15.9041529200359,7
"L83100","BEACON MEDICAL GROUP","PL7 1AD","15N",11.676833847016,9
"L83101","ABBEY SURGERY","PL19 8BU","15N",17.3520841537424,7
"L83102","YELVERTON SURGERY","PL20 6AS","15N",14.8977746219592,8
"L83103","CORNER PLACE SURGERY","TQ4 5AH","15N",28.9274800643883,3
"L83105","CASTLE GARDENS SURGERY","EX38 8EU","15N",19.6491721359508,6
"L83106","WOODA SURGERY","EX39 4AU","15N",24.1983469545958,5
"L83111","CHILCOTE PRACTICE","TQ1 3LA","15N",29.9741779114429,3
"L83112","WEST HOE SURGERY","PL1 3BS","15N",36.2921799437676,2
"L83113","BUDSHEAD MEDICAL PRACTICE","PL5 4DU","15N",39.5140092568784,2
"L83115","WHIPTON SURGERY","EX4 8EG","15N",23.0926483269706,5
"L83116","WOODBURY SURGERY","EX5 1NZ","15N",9.02395871462013,10
"L83118","CHELSTON HALL SURGERY","TQ2 6HW","15N",30.0502974496922,3
"L83120","CHANNEL VIEW MEDICAL GROUP","TQ14 8AY","15N",15.7689998874887,7
"L83127","REDLANDS PRIMARY CARE","EX17 3FD","15N",16.6568613597871,7
"L83128","BRAMBLEHAIES SURGERY","EX15 1TZ","15N",13.9256436061555,8
"L83129","HARTLAND SURGERY","EX39 6BL","15N",23.6020908138316,5
"L83131","PEMBROKE MEDICAL GROUP","TQ3 2EZ","15N",27.3377116620753,4
"L83134","WYNDHAM HOUSE SURGERY","EX5 4HZ","15N",14.1003950650759,8
"L83136","HALDON HOUSE SURGERY","EX8 1DQ","15N",16.3336657075152,7
"L83137","SOUTH MOLTON MEDICAL CENTRE","EX36 3BZ","15N",21.2602161285088,6
"L83143","HILL BARTON SURGERY","EX1 3EN","15N",12.8980968634686,8
"L83146","CATHERINE HOUSE SURGERY","TQ9 5WB","15N",17.7584914877868,7
"L83147","LISSON GROVE MEDICAL CTR.","PL4 7DL","15N",20.8638715971676,6
"L83148","CHILLINGTON HEALTH CENTRE","TQ7 2LB","15N",15.9869954943016,7
"L83607","OLD FARM SURGERY","TQ3 3TB","15N",30.0041695804196,3
"L83616","SAMPFORD PEVERELL SURGERY","EX16 7BJ","15N",16.7586255666365,7
"L83624","DEVONPORT HEALTH CENTRE","PL1 4JZ","15N",45.5245389543824,1
"L83627","RALEIGH SURGERY","EX8 5NH","15N",11.0514829219646,9
"L83628","IMPERIAL SURGERY","EX8 1DQ","15N",16.7868024186047,7
